FIPS,INCOME_SUM,Winner_n,Winner,Value,Final,Final_pos
1001,148389,Romney,0,-1,-148389,15779110
1003,545063,Romney,0,-1,-545063,15382436
1005,32549,Obama,1,1,32549,15960048
1007,98205,Romney,0,-1,-98205,15829294
1009,267151,Romney,0,-1,-267151,15660348
1011,16410,Obama,1,1,16410,15943909
1013,39792,Romney,0,-1,-39792,15887707
1015,223025,Romney,0,-1,-223025,15704474
1017,99469,Romney,0,-1,-99469,15828030
1019,139784,Romney,0,-1,-139784,15787715
1021,108380,Romney,0,-1,-108380,15819119
1023,19583,Romney,0,-1,-19583,15907916
1025,39417,Romney,0,-1,-39417,15888082
1027,60379,Romney,0,-1,-60379,15867120
1029,96517,Romney,0,-1,-96517,15830982
1031,169065,Romney,0,-1,-169065,15758434
1033,146422,Romney,0,-1,-146422,15781077
1035,72651,Obama,1,1,72651,16000150
1037,99900,Romney,0,-1,-99900,15827599
1039,70547,Romney,0,-1,-70547,15856952
1041,82191,Romney,0,-1,-82191,15845308
1043,230211,Romney,0,-1,-230211,15697288
1045,249986,Romney,0,-1,-249986,15677513
1047,45533,Obama,1,1,45533,15973032
1049,151467,Romney,0,-1,-151467,15776032
1051,261121,Romney,0,-1,-261121,15666378
1053,70791,Romney,0,-1,-70791,15856708
1055,235535,Romney,0,-1,-235535,15691964
1057,43531,Romney,0,-1,-43531,15883968
1059,58905,Romney,0,-1,-58905,15868594
1061,182758,Romney,0,-1,-182758,15744741
1063,9036,Obama,1,1,9036,15936535
1065,23917,Obama,1,1,23917,15951416
1067,123861,Romney,0,-1,-123861,15803638
1069,275666,Romney,0,-1,-275666,15651833
1071,123515,Romney,0,-1,-123515,15803984
1073,2988053,Obama,1,1,2988053,18915552
1075,46052,Romney,0,-1,-46052,15881447
1077,210483,Romney,0,-1,-210483,15717016
1079,170149,Romney,0,-1,-170149,15757350
1081,345368,Romney,0,-1,-345368,15582131
1083,366748,Romney,0,-1,-366748,15560751
1085,49903,Obama,1,1,49903,15977402
1087,234877,Obama,1,1,234877,16162376
1089,1391689,Romney,0,-1,-1391689,14535810
1091,47531,Obama,1,1,47531,15975030
1093,57003,Romney,0,-1,-57003,15870496
1095,241845,Romney,0,-1,-241845,15685654
1097,814693,Romney,0,-1,-814693,15112806
1099,55480,Romney,0,-1,-55480,15872019
1101,580810,Obama,1,1,580810,16508309
1103,336847,Romney,0,-1,-336847,15590652
1105,8194,Obama,1,1,8194,15935693
1107,40289,Romney,0,-1,-40289,15887210
1109,55922,Romney,0,-1,-55922,15871577
1111,44463,Romney,0,-1,-44463,15883036
1113,169913,Obama,1,1,169913,16097412
1115,351551,Romney,0,-1,-351551,15575948
1117,1598308,Romney,0,-1,-1598308,14329191
1119,17146,Obama,1,1,17146,15944645
1121,141380,Romney,0,-1,-141380,15786119
1123,107683,Romney,0,-1,-107683,15819816
1125,514813,Romney,0,-1,-514813,15412686
1127,134339,Romney,0,-1,-134339,15793160
1129,23468,Romney,0,-1,-23468,15904031
1131,24568,Obama,1,1,24568,15952067
1133,75025,Romney,0,-1,-75025,15852474
4001,39773,Obama,1,1,39773,15967272
4003,214140,Romney,0,-1,-214140,15713359
4005,295913,Obama,1,1,295913,16223412
4007,65705,Romney,0,-1,-65705,15861794
4009,47604,Romney,0,-1,-47604,15879895
4011,17440,Romney,0,-1,-17440,15910059
4012,13501,Romney,0,-1,-13501,15913998
4013,12930745,Romney,0,-1,-12930745,2996754
4015,248876,Romney,0,-1,-248876,15678623
4017,75191,Romney,0,-1,-75191,15852308
4019,2509595,Obama,1,1,2509595,18437094
4021,890820,Romney,0,-1,-890820,15036679
4023,56892,Obama,1,1,56892,15984391
4025,487710,Romney,0,-1,-487710,15439789
4027,246092,Romney,0,-1,-246092,15681407
5003,38901,Romney,0,-1,-38901,15888598
5005,74011,Romney,0,-1,-74011,15853488
5007,1380965,Romney,0,-1,-1380965,14546534
5009,52155,Romney,0,-1,-52155,15875344
5011,14587,Romney,0,-1,-14587,15912912
5013,11011,Romney,0,-1,-11011,15916488
5015,49415,Romney,0,-1,-49415,15878084
5017,22058,Obama,1,1,22058,15949557
5019,31768,Romney,0,-1,-31768,15895731
5021,21672,Romney,0,-1,-21672,15905827
5023,64217,Romney,0,-1,-64217,15863282
5025,85297,Romney,0,-1,-85297,15842202
5027,44003,Romney,0,-1,-44003,15883496
5029,54056,Romney,0,-1,-54056,15873443
5031,279291,Romney,0,-1,-279291,15648208
5033,85193,Romney,0,-1,-85193,15842306
5035,79371,Obama,1,1,79371,16006870
5037,37958,Romney,0,-1,-37958,15889541
5039,10534,Romney,0,-1,-10534,15916965
5041,23971,Obama,1,1,23971,15951470
5043,52247,Romney,0,-1,-52247,15875252
5045,473194,Romney,0,-1,-473194,15454305
5047,53153,Romney,0,-1,-53153,15874346
5049,19297,Romney,0,-1,-19297,15908202
5051,269816,Romney,0,-1,-269816,15657683
5053,168616,Romney,0,-1,-168616,15758883
5055,170348,Romney,0,-1,-170348,15757151
5057,48077,Romney,0,-1,-48077,15879422
5059,237394,Romney,0,-1,-237394,15690105
5061,16160,Romney,0,-1,-16160,15911339
5063,87841,Romney,0,-1,-87841,15839658
5065,12927,Romney,0,-1,-12927,15914572
5067,30508,Romney,0,-1,-30508,15896991
5069,170633,Obama,1,1,170633,16098132
5071,59564,Romney,0,-1,-59564,15867935
5073,14549,Romney,0,-1,-14549,15912950
5075,24595,Romney,0,-1,-24595,15902904
5077,36261,Obama,1,1,36261,15963760
5079,87744,Romney,0,-1,-87744,15839755
5081,16989,Romney,0,-1,-16989,15910510
5083,58153,Romney,0,-1,-58153,15869346
5085,226624,Romney,0,-1,-226624,15700875
5087,117517,Romney,0,-1,-117517,15809982
5089,121435,Romney,0,-1,-121435,15806064
5091,88397,Romney,0,-1,-88397,15839102
5093,63238,Romney,0,-1,-63238,15864261
5095,14630,Romney,0,-1,-14630,15912869
5097,12971,Romney,0,-1,-12971,15914528
5099,8850,Romney,0,-1,-8850,15918649
5101,68149,Romney,0,-1,-68149,15859350
5103,46726,Romney,0,-1,-46726,15880773
5105,30118,Romney,0,-1,-30118,15897381
5107,23941,Obama,1,1,23941,15951440
5109,21972,Romney,0,-1,-21972,15905527
5111,32840,Romney,0,-1,-32840,15894659
5113,23145,Romney,0,-1,-23145,15904354
5115,110229,Romney,0,-1,-110229,15817270
5117,79029,Romney,0,-1,-79029,15848470
5119,1564576,Obama,1,1,1564576,17492075
5121,31580,Romney,0,-1,-31580,15895919
5123,43712,Obama,1,1,43712,15971211
5125,366000,Romney,0,-1,-366000,15561499
5127,27825,Romney,0,-1,-27825,15899674
5129,4953,Romney,0,-1,-4953,15922546
5131,293357,Romney,0,-1,-293357,15634142
5133,15634,Romney,0,-1,-15634,15911865
5135,23599,Romney,0,-1,-23599,15903900
5137,23285,Romney,0,-1,-23285,15904214
5139,161118,Romney,0,-1,-161118,15766381
5141,33476,Romney,0,-1,-33476,15894023
5143,578252,Romney,0,-1,-578252,15349247
5145,150542,Romney,0,-1,-150542,15776957
5147,10440,Obama,1,1,10440,15937939
5149,21608,Romney,0,-1,-21608,15905891
6001,8962504,Obama,1,1,8962504,24890003
6003,14099,Obama,1,1,14099,15941598
6005,93427,Romney,0,-1,-93427,15834072
6007,478573,Romney,0,-1,-478573,15448926
6009,122195,Romney,0,-1,-122195,15805304
6011,56322,Romney,0,-1,-56322,15871177
6013,8391479,Obama,1,1,8391479,24318978
6015,37044,Romney,0,-1,-37044,15890455
6017,820941,Romney,0,-1,-820941,15106558
6019,1863036,Romney,0,-1,-1863036,14064463
6021,46416,Romney,0,-1,-46416,15881083
6023,223114,Obama,1,1,223114,16150613
6025,222220,Obama,1,1,222220,16149719
6027,46812,Romney,0,-1,-46812,15880687
6029,1775399,Romney,0,-1,-1775399,14152100
6031,266202,Romney,0,-1,-266202,15661297
6033,85779,Obama,1,1,85779,16013278
6035,45415,Romney,0,-1,-45415,15882084
6037,41476572,Obama,1,1,41476572,57404071
6039,302227,Romney,0,-1,-302227,15625272
6041,3388289,Obama,1,1,3388289,19315788
6043,51813,Romney,0,-1,-51813,15875686
6045,161488,Obama,1,1,161488,16088987
6047,446941,Obama,1,1,446941,16374440
6049,15393,Romney,0,-1,-15393,15912106
6051,62054,Obama,1,1,62054,15989553
6053,1198265,Obama,1,1,1198265,17125764
6055,1007980,Obama,1,1,1007980,16935479
6057,346038,Romney,0,-1,-346038,15581461
6059,15927499,Romney,0,-1,-15927499,0
6061,1636376,Romney,0,-1,-1636376,14291123
6063,38693,Romney,0,-1,-38693,15888806
6065,4648894,Romney,0,-1,-4648894,11278605
6067,3899966,Obama,1,1,3899966,19827465
6069,362518,Obama,1,1,362518,16290017
6071,3717501,Obama,1,1,3717501,19645000
6073,12386568,Obama,1,1,12386568,28314067
6075,9245951,Obama,1,1,9245951,25173450
6077,1550743,Obama,1,1,1550743,17478242
6079,953308,Obama,1,1,953308,16880807
6081,10043115,Obama,1,1,10043115,25970614
6083,1651094,Obama,1,1,1651094,17578593
6085,18749039,Obama,1,1,18749039,34676538
6087,1218253,Obama,1,1,1218253,17145752
6089,344320,Romney,0,-1,-344320,15583179
6091,4930,Romney,0,-1,-4930,15922569
6093,63930,Romney,0,-1,-63930,15863569
6095,1922610,Obama,1,1,1922610,17850109
6097,1983863,Obama,1,1,1983863,17911362
6099,1025834,Obama,1,1,1025834,16953333
6101,377185,Romney,0,-1,-377185,15550314
6103,236010,Romney,0,-1,-236010,15691489
6105,7542,Romney,0,-1,-7542,15919957
6107,856944,Romney,0,-1,-856944,15070555
6109,122170,Romney,0,-1,-122170,15805329
6111,4483931,Obama,1,1,4483931,20411430
6113,719772,Obama,1,1,719772,16647271
6115,131492,Romney,0,-1,-131492,15796007
8001,2186087,Obama,1,1,2186087,18113586
8003,46511,Obama,1,1,46511,15974010
8005,4602798,Obama,1,1,4602798,20530297
8007,74976,Romney,0,-1,-74976,15852523
8009,9427,Romney,0,-1,-9427,15918072
8011,20259,Romney,0,-1,-20259,15907240
8013,2426332,Obama,1,1,2426332,18353831
8014,724622,Obama,1,1,724622,16652121
8015,43701,Obama,1,1,43701,15971200
8017,7934,Romney,0,-1,-7934,15919565
8019,259966,Obama,1,1,259966,16187465
8021,28872,Obama,1,1,28872,15956371
8023,4362,Obama,1,1,4362,15931861
8025,5782,Romney,0,-1,-5782,15921717
8027,26022,Romney,0,-1,-26022,15901477
8029,52690,Romney,0,-1,-52690,15874809
8031,5084257,Obama,1,1,5084257,21011756
8033,2813,Romney,0,-1,-2813,15924686
8035,2965916,Romney,0,-1,-2965916,12961583
8037,238569,Obama,1,1,238569,16166068
8039,400871,Romney,0,-1,-400871,15526628
8041,1879288,Romney,0,-1,-1879288,14048211
8043,102738,Romney,0,-1,-102738,15824761
8045,227302,Romney,0,-1,-227302,15700197
8047,176124,Obama,1,1,176124,16103623
8049,45196,Romney,0,-1,-45196,15882303
8051,119290,Obama,1,1,119290,16046789
8053,34053,Romney,0,-1,-34053,15893446
8055,13347,Obama,1,1,13347,15940846
8057,1800,Romney,0,-1,-1800,15925699
8059,3606761,Obama,1,1,3606761,19534260
8061,7709,Romney,0,-1,-7709,15919790
8063,23742,Romney,0,-1,-23742,15903757
8065,10638,Obama,1,1,10638,15938137
8067,232834,Obama,1,1,232834,16160333
8069,1723501,Obama,1,1,1723501,17651000
8071,35218,Obama,1,1,35218,15962717
8073,12237,Romney,0,-1,-12237,15915262
8075,61349,Romney,0,-1,-61349,15866150
8077,406722,Romney,0,-1,-406722,15520777
8079,5178,Romney,0,-1,-5178,15922321
8081,26901,Romney,0,-1,-26901,15900598
8083,54466,Romney,0,-1,-54466,15873033
8085,108485,Romney,0,-1,-108485,15819014
8087,55143,Romney,0,-1,-55143,15872356
8089,22865,Romney,0,-1,-22865,15904634
8091,39420,Obama,1,1,39420,15966919
8093,316502,Romney,0,-1,-316502,15610997
8095,18292,Romney,0,-1,-18292,15909207
8097,297131,Obama,1,1,297131,16224630
8099,22975,Romney,0,-1,-22975,15904524
8101,284851,Obama,1,1,284851,16212350
8103,45991,Romney,0,-1,-45991,15881508
8105,27353,Romney,0,-1,-27353,15900146
8107,90336,Obama,1,1,90336,16017835
8109,32109,Obama,1,1,32109,15959608
8113,46830,Obama,1,1,46830,15974329
8115,4964,Romney,0,-1,-4964,15922535
8117,121198,Obama,1,1,121198,16048697
8119,96169,Romney,0,-1,-96169,15831330
8121,33572,Romney,0,-1,-33572,15893927
8123,1253765,Romney,0,-1,-1253765,14673734
8125,45338,Romney,0,-1,-45338,15882161
9001,13269465,Obama,1,1,13269465,29196964
9003,4583932,Obama,1,1,4583932,20511431
9005,1065452,Obama,1,1,1065452,16992951
9007,1047390,Obama,1,1,1047390,16974889
9009,3733506,Obama,1,1,3733506,19661005
9011,1063833,Obama,1,1,1063833,16991332
9013,950264,Obama,1,1,950264,16877763
9015,335872,Obama,1,1,335872,16263371
10001,386917,Obama,1,1,386917,16314416
10003,2230565,Obama,1,1,2230565,18158064
10005,599913,Romney,0,-1,-599913,15327586
12001,733115,Obama,1,1,733115,16660614
12003,46617,Romney,0,-1,-46617,15880882
12005,468623,Romney,0,-1,-468623,15458876
12007,77551,Romney,0,-1,-77551,15849948
12009,1634197,Romney,0,-1,-1634197,14293302
12011,7939554,Obama,1,1,7939554,23867053
12013,31761,Romney,0,-1,-31761,15895738
12015,556861,Romney,0,-1,-556861,15370638
12017,305470,Romney,0,-1,-305470,15622029
12019,546611,Romney,0,-1,-546611,15380888
12021,4008387,Romney,0,-1,-4008387,11919112
12023,119277,Romney,0,-1,-119277,15808222
12027,31972,Romney,0,-1,-31972,15895527
12029,14041,Romney,0,-1,-14041,15913458
12031,3354039,Romney,0,-1,-3354039,12573460
12033,794863,Romney,0,-1,-794863,15132636
12035,613744,Romney,0,-1,-613744,15313755
12037,35857,Romney,0,-1,-35857,15891642
12039,50476,Obama,1,1,50476,15977975
12041,91348,Romney,0,-1,-91348,15836151
12043,66447,Romney,0,-1,-66447,15861052
12045,25532,Romney,0,-1,-25532,15901967
12047,13594,Romney,0,-1,-13594,15913905
12049,42128,Romney,0,-1,-42128,15885371
12051,55927,Romney,0,-1,-55927,15871572
12053,337264,Romney,0,-1,-337264,15590235
12055,202358,Romney,0,-1,-202358,15725141
12057,4546060,Obama,1,1,4546060,20473559
12059,27809,Romney,0,-1,-27809,15899690
12061,932898,Romney,0,-1,-932898,14994601
12063,78708,Romney,0,-1,-78708,15848791
12065,179021,Obama,1,1,179021,16106520
12067,12116,Romney,0,-1,-12116,15915383
12069,912291,Romney,0,-1,-912291,15015208
12071,3285258,Romney,0,-1,-3285258,12642241
12073,867859,Obama,1,1,867859,16795358
12075,77894,Romney,0,-1,-77894,15849605
12077,22364,Romney,0,-1,-22364,15905135
12079,20231,Romney,0,-1,-20231,15907268
12081,1495649,Romney,0,-1,-1495649,14431850
12083,1033577,Romney,0,-1,-1033577,14893922
12085,1858523,Romney,0,-1,-1858523,14068976
12086,9604793,Obama,1,1,9604793,25532292
12087,608292,Obama,1,1,608292,16535791
12089,312418,Romney,0,-1,-312418,15615081
12091,619111,Romney,0,-1,-619111,15308388
12093,59313,Romney,0,-1,-59313,15868186
12095,4051846,Obama,1,1,4051846,19979345
12097,622406,Obama,1,1,622406,16549905
12099,9881291,Obama,1,1,9881291,25808790
12101,1401514,Romney,0,-1,-1401514,14525985
12103,3832940,Obama,1,1,3832940,19760439
12105,1298184,Romney,0,-1,-1298184,14629315
12107,181692,Romney,0,-1,-181692,15745807
12109,1632037,Romney,0,-1,-1632037,14295462
12111,899008,Obama,1,1,899008,16826507
12113,489937,Romney,0,-1,-489937,15437562
12115,2403329,Romney,0,-1,-2403329,13524170
12117,1754943,Romney,0,-1,-1754943,14172556
12119,501649,Romney,0,-1,-501649,15425850
12121,81594,Romney,0,-1,-81594,15845905
12123,37029,Romney,0,-1,-37029,15890470
12125,16106,Romney,0,-1,-16106,15911393
12127,1247395,Romney,0,-1,-1247395,14680104
12129,45855,Romney,0,-1,-45855,15881644
12131,555314,Romney,0,-1,-555314,15372185
12133,60129,Romney,0,-1,-60129,15867370
13001,42060,Romney,0,-1,-42060,15885439
13003,5739,Romney,0,-1,-5739,15921760
13005,15811,Romney,0,-1,-15811,15911688
13007,92537,Obama,1,1,92537,16020036
13009,93260,Obama,1,1,93260,16020759
13011,95115,Romney,0,-1,-95115,15832384
13013,319422,Romney,0,-1,-319422,15608077
13015,572248,Romney,0,-1,-572248,15355251
13017,29434,Romney,0,-1,-29434,15898065
13019,54697,Romney,0,-1,-54697,15872802
13021,364902,Obama,1,1,364902,16292401
13023,19078,Romney,0,-1,-19078,15908421
13025,46220,Romney,0,-1,-46220,15881279
13027,84904,Romney,0,-1,-84904,15842595
13029,94807,Romney,0,-1,-94807,15832692
13031,130087,Romney,0,-1,-130087,15797412
13033,88874,Obama,1,1,88874,16016373
13035,150717,Romney,0,-1,-150717,15776782
13037,7004,Obama,1,1,7004,15934503
13039,84683,Romney,0,-1,-84683,15842816
13043,15137,Romney,0,-1,-15137,15912362
13045,262068,Romney,0,-1,-262068,15665431
13047,169601,Romney,0,-1,-169601,15757898
13049,8722,Romney,0,-1,-8722,15918777
13051,753289,Obama,1,1,753289,16680788
13053,11530,Romney,0,-1,-11530,15915969
13055,31088,Romney,0,-1,-31088,15896411
13057,2671560,Romney,0,-1,-2671560,13255939
13059,308975,Obama,1,1,308975,16236474
13061,1746,Obama,1,1,1746,15929245
13063,701597,Obama,1,1,701597,16629096
13065,6651,Romney,0,-1,-6651,15920848
13067,3999029,Romney,0,-1,-3999029,11928470
13069,47481,Romney,0,-1,-47481,15880018
13071,65569,Romney,0,-1,-65569,15861930
13073,602473,Romney,0,-1,-602473,15325026
13075,39525,Romney,0,-1,-39525,15887974
13077,379454,Romney,0,-1,-379454,15548045
13079,81665,Romney,0,-1,-81665,15845834
13081,34541,Romney,0,-1,-34541,15892958
13083,41797,Romney,0,-1,-41797,15885702
13085,246921,Romney,0,-1,-246921,15680578
13087,54860,Romney,0,-1,-54860,15872639
13089,3731014,Obama,1,1,3731014,19658513
13091,40345,Romney,0,-1,-40345,15887154
13093,37119,Obama,1,1,37119,15964618
13095,260559,Obama,1,1,260559,16188058
13097,515629,Obama,1,1,515629,16443128
13099,34113,Obama,1,1,34113,15961612
13101,17920,Romney,0,-1,-17920,15909579
13103,119050,Romney,0,-1,-119050,15808449
13105,61119,Romney,0,-1,-61119,15866380
13107,64068,Romney,0,-1,-64068,15863431
13109,13440,Romney,0,-1,-13440,15914059
13111,66130,Romney,0,-1,-66130,15861369
13113,638983,Romney,0,-1,-638983,15288516
13115,298427,Romney,0,-1,-298427,15629072
13117,2613734,Romney,0,-1,-2613734,13313765
13119,91660,Romney,0,-1,-91660,15835839
13121,9219099,Obama,1,1,9219099,25146598
13123,165467,Romney,0,-1,-165467,15762032
13125,8439,Romney,0,-1,-8439,15919060
13127,226830,Romney,0,-1,-226830,15700669
13129,94932,Romney,0,-1,-94932,15832567
13131,92036,Romney,0,-1,-92036,15835463
13133,167849,Romney,0,-1,-167849,15759650
13135,3490057,Romney,0,-1,-3490057,12437442
13137,109165,Romney,0,-1,-109165,15818334
13139,861842,Romney,0,-1,-861842,15065657
13141,60870,Obama,1,1,60870,15988369
13143,79494,Romney,0,-1,-79494,15848005
13145,167522,Romney,0,-1,-167522,15759977
13147,77717,Romney,0,-1,-77717,15849782
13149,200163,Romney,0,-1,-200163,15727336
13151,665605,Romney,0,-1,-665605,15261894
13153,373368,Romney,0,-1,-373368,15554131
13155,39571,Romney,0,-1,-39571,15887928
13157,322884,Romney,0,-1,-322884,15604615
13159,125510,Romney,0,-1,-125510,15801989
13161,50711,Romney,0,-1,-50711,15876788
13163,21083,Obama,1,1,21083,15948582
13165,10519,Romney,0,-1,-10519,15916980
13167,13497,Romney,0,-1,-13497,15914002
13169,136534,Romney,0,-1,-136534,15790965
13171,114305,Romney,0,-1,-114305,15813194
13173,8938,Romney,0,-1,-8938,15918561
13175,78774,Romney,0,-1,-78774,15848725
13177,213126,Romney,0,-1,-213126,15714373
13179,61427,Obama,1,1,61427,15988926
13181,12193,Romney,0,-1,-12193,15915306
13183,49968,Romney,0,-1,-49968,15877531
13185,187936,Romney,0,-1,-187936,15739563
13187,141236,Romney,0,-1,-141236,15786263
13189,60496,Romney,0,-1,-60496,15867003
13191,14980,Romney,0,-1,-14980,15912519
13193,34725,Obama,1,1,34725,15962224
13195,71931,Romney,0,-1,-71931,15855568
13197,10600,Romney,0,-1,-10600,15916899
13199,121659,Romney,0,-1,-121659,15805840
13201,19522,Romney,0,-1,-19522,15907977
13205,54006,Romney,0,-1,-54006,15873493
13207,284703,Romney,0,-1,-284703,15642796
13209,31519,Romney,0,-1,-31519,15895980
13211,105960,Romney,0,-1,-105960,15821539
13213,130773,Romney,0,-1,-130773,15796726
13215,454569,Obama,1,1,454569,16382068
13217,437520,Obama,1,1,437520,16365019
13219,424604,Romney,0,-1,-424604,15502895
13221,39491,Romney,0,-1,-39491,15888008
13223,809179,Romney,0,-1,-809179,15118320
13225,95532,Obama,1,1,95532,16023031
13227,194298,Romney,0,-1,-194298,15733201
13229,59806,Romney,0,-1,-59806,15867693
13231,82203,Romney,0,-1,-82203,15845296
13233,80639,Romney,0,-1,-80639,15846860
13235,34570,Romney,0,-1,-34570,15892929
13237,132399,Romney,0,-1,-132399,15795100
13239,1994,Obama,1,1,1994,15929493
13241,52515,Romney,0,-1,-52515,15874984
13243,6400,Obama,1,1,6400,15933899
13245,516102,Obama,1,1,516102,16443601
13247,703578,Obama,1,1,703578,16631077
13249,13581,Romney,0,-1,-13581,15913918
13251,17444,Romney,0,-1,-17444,15910055
13253,15039,Romney,0,-1,-15039,15912460
13255,211808,Romney,0,-1,-211808,15715691
13257,46181,Romney,0,-1,-46181,15881318
13259,3716,Obama,1,1,3716,15931215
13261,39354,Obama,1,1,39354,15966853
13263,20983,Obama,1,1,20983,15948482
13265,4169,Obama,1,1,4169,15931668
13267,46807,Romney,0,-1,-46807,15880692
13269,8628,Romney,0,-1,-8628,15918871
13271,9299,Romney,0,-1,-9299,15918200
13273,105894,Obama,1,1,105894,16033393
13275,102272,Romney,0,-1,-102272,15825227
13277,79553,Romney,0,-1,-79553,15847946
13279,38879,Romney,0,-1,-38879,15888620
13281,62168,Romney,0,-1,-62168,15865331
13283,7992,Romney,0,-1,-7992,15919507
13285,154142,Romney,0,-1,-154142,15773357
13287,10094,Romney,0,-1,-10094,15917405
13289,43903,Obama,1,1,43903,15971402
13291,44907,Romney,0,-1,-44907,15882592
13293,57960,Romney,0,-1,-57960,15869539
13295,249281,Romney,0,-1,-249281,15678218
13297,518508,Romney,0,-1,-518508,15408991
13299,57496,Romney,0,-1,-57496,15870003
13301,9197,Obama,1,1,9197,15936696
13303,100382,Obama,1,1,100382,16027881
13305,40374,Romney,0,-1,-40374,15887125
13307,1366,Romney,0,-1,-1366,15926133
13309,4070,Romney,0,-1,-4070,15923429
13311,123575,Romney,0,-1,-123575,15803924
13313,254657,Romney,0,-1,-254657,15672842
13315,39293,Romney,0,-1,-39293,15888206
13317,13435,Romney,0,-1,-13435,15914064
13319,118139,Romney,0,-1,-118139,15809360
13321,86180,Romney,0,-1,-86180,15841319
15003,2964692,Obama,1,1,2964692,18892191
15007,128541,Obama,1,1,128541,16056040
15009,381911,Obama,1,1,381911,16309410
16001,1404840,Romney,0,-1,-1404840,14522659
16003,25018,Romney,0,-1,-25018,15902481
16005,133637,Romney,0,-1,-133637,15793862
16007,15188,Romney,0,-1,-15188,15912311
16009,19183,Romney,0,-1,-19183,15908316
16011,158358,Romney,0,-1,-158358,15769141
16013,162997,Obama,1,1,162997,16090496
16015,164770,Romney,0,-1,-164770,15762729
16017,91895,Romney,0,-1,-91895,15835604
16019,279366,Romney,0,-1,-279366,15648133
16021,15908,Romney,0,-1,-15908,15911591
16023,3867,Romney,0,-1,-3867,15923632
16025,1710,Romney,0,-1,-1710,15925789
16027,296082,Romney,0,-1,-296082,15631417
16029,13718,Romney,0,-1,-13718,15913781
16031,68814,Romney,0,-1,-68814,15858685
16033,536,Romney,0,-1,-536,15926963
16035,14040,Romney,0,-1,-14040,15913459
16037,7992,Romney,0,-1,-7992,15919507
16039,100415,Romney,0,-1,-100415,15827084
16041,15367,Romney,0,-1,-15367,15912132
16043,46099,Romney,0,-1,-46099,15881400
16045,269953,Romney,0,-1,-269953,15657546
16047,59155,Romney,0,-1,-59155,15868344
16049,26743,Romney,0,-1,-26743,15900756
16051,142672,Romney,0,-1,-142672,15784827
16053,130420,Romney,0,-1,-130420,15797079
16055,325284,Romney,0,-1,-325284,15602215
16057,73509,Obama,1,1,73509,16001008
16059,12799,Romney,0,-1,-12799,15914700
16061,10106,Romney,0,-1,-10106,15917393
16063,21046,Romney,0,-1,-21046,15906453
16065,46116,Romney,0,-1,-46116,15881383
16067,62746,Romney,0,-1,-62746,15864753
16069,92566,Romney,0,-1,-92566,15834933
16071,5116,Romney,0,-1,-5116,15922383
16073,14832,Romney,0,-1,-14832,15912667
16075,113102,Romney,0,-1,-113102,15814397
16077,46021,Romney,0,-1,-46021,15881478
16079,16973,Romney,0,-1,-16973,15910526
16081,18912,Romney,0,-1,-18912,15908587
16083,138500,Romney,0,-1,-138500,15788999
16085,25636,Romney,0,-1,-25636,15901863
16087,22759,Romney,0,-1,-22759,15904740
17001,192744,Romney,0,-1,-192744,15734755
17003,6439,Obama,1,1,6439,15933938
17005,115673,Romney,0,-1,-115673,15811826
17007,712138,Romney,0,-1,-712138,15215361
17009,10357,Romney,0,-1,-10357,15917142
17011,146608,Romney,0,-1,-146608,15780891
17013,9043,Romney,0,-1,-9043,15918456
17015,73391,Obama,1,1,73391,16000890
17017,31417,Romney,0,-1,-31417,15896082
17019,634513,Obama,1,1,634513,16562012
17021,142454,Romney,0,-1,-142454,15785045
17023,42910,Romney,0,-1,-42910,15884589
17025,26578,Romney,0,-1,-26578,15900921
17027,246225,Romney,0,-1,-246225,15681274
17029,185243,Romney,0,-1,-185243,15742256
17031,27794988,Obama,1,1,27794988,43722487
17033,66008,Romney,0,-1,-66008,15861491
17035,118961,Romney,0,-1,-118961,15808538
17037,497418,Obama,1,1,497418,16424917
17039,47871,Romney,0,-1,-47871,15879628
17041,57971,Romney,0,-1,-57971,15869528
17043,8005781,Obama,1,1,8005781,23933280
17045,69424,Romney,0,-1,-69424,15858075
17047,15247,Romney,0,-1,-15247,15912252
17049,126578,Romney,0,-1,-126578,15800921
17051,36084,Romney,0,-1,-36084,15891415
17053,44132,Romney,0,-1,-44132,15883367
17055,70113,Romney,0,-1,-70113,15857386
17057,86939,Obama,1,1,86939,16014438
17059,33112,Romney,0,-1,-33112,15894387
17061,50886,Romney,0,-1,-50886,15876613
17063,292194,Romney,0,-1,-292194,15635305
17065,33402,Romney,0,-1,-33402,15894097
17067,46975,Romney,0,-1,-46975,15880524
17069,5537,Romney,0,-1,-5537,15921962
17071,19056,Obama,1,1,19056,15946555
17073,204990,Obama,1,1,204990,16132489
17075,105570,Romney,0,-1,-105570,15821929
17077,173040,Obama,1,1,173040,16100539
17079,53295,Romney,0,-1,-53295,15874204
17081,127991,Romney,0,-1,-127991,15799508
17083,118556,Romney,0,-1,-118556,15808943
17085,96917,Obama,1,1,96917,16024416
17087,43105,Romney,0,-1,-43105,15884394
17089,4088841,Obama,1,1,4088841,20016340
17091,333059,Romney,0,-1,-333059,15594440
17093,1169511,Romney,0,-1,-1169511,14757988
17095,149145,Obama,1,1,149145,16076644
17097,7531598,Obama,1,1,7531598,23459097
17099,344687,Romney,0,-1,-344687,15582812
17101,33225,Romney,0,-1,-33225,15894274
17103,258005,Romney,0,-1,-258005,15669494
17105,168784,Romney,0,-1,-168784,15758715
